like1,parmu,parsigma,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,chain
201.23135,52.507175,13.51132,36.867153,56.42216,63.057545,59.85698,39.517628,66.97792,61.984768,62.0323,62.573956,67.42837,82.8127,44.2451,53.14506,76.209206,34.429302,56.906116,43.196285,52.239357,58.92172,26.415445,39.097485,33.517406,49.38477,43.199944,72.97826,44.357533,75.661316,47.01821,56.17428,53.04547,52.662804,37.27751,57.02959,57.694057,55.72065,60.903267,41.438087,48.48649,43.568592,29.481585,57.473076,43.920883,51.45707,82.90451,55.618977,53.958508,67.0176,69.34706,77.00175,45.46124,76.77263,50.732357,36.858,39.956627,67.47565,62.81012,69.83577,40.05211,47.916164,36.324436,25.814404,52.263115,73.89147,67.53294,42.00638,68.281235,44.71414,56.72422,63.680893,47.000156,40.554558,61.2843,50.11293,45.051144,61.077354,49.60264,57.6802,39.460526,62.28974,39.716476,47.29651,27.21886,68.16652,53.772266,58.75981,29.50359,54.581745,47.17859,68.68064,31.287603,57.274773,66.76942,36.397358,53.981583,37.856255,53.09067,57.008408,70.30091,54.779263,43.189323,2.0
253.23334,52.496628,13.507546,36.860973,56.41052,63.044052,59.844376,39.510708,66.963326,61.971573,62.01909,62.560596,67.41365,82.79368,44.236855,53.134335,76.19203,34.4238,56.89434,43.18834,52.228886,58.909378,26.412186,39.090683,33.51216,49.375095,43.191994,72.96199,44.349262,75.6443,47.009197,56.162704,53.03477,52.652214,37.271217,57.01778,57.68206,55.7092,60.890373,41.43063,48.477062,43.56054,29.477468,57.461143,43.912735,51.446815,82.88547,55.60756,53.94755,67.003,69.33181,76.98436,45.45266,76.7553,50.722305,36.851826,39.949585,67.46092,62.79669,69.82038,40.04504,47.9069,36.31841,25.811312,52.252636,73.87495,67.518196,41.99876,68.26628,44.70577,56.712494,63.66722,46.991146,40.547348,61.2713,50.10305,45.04268,61.06441,49.592903,57.668205,39.45362,62.27646,39.709503,47.287415,27.215378,68.151596,53.761364,58.747517,29.499468,54.570618,47.16953,68.66557,31.282984,57.262894,66.75488,36.39131,53.970623,37.8498,53.07996,56.9966,70.285385,54.768078,43.18138,3.0
72.16474,52.46469,13.467039,36.875927,56.366844,62.980484,59.79041,39.517715,66.88801,61.911224,61.9586,62.49848,67.33698,82.67089,44.22969,53.100487,76.08904,34.446064,56.849216,43.18432,52.19775,58.858215,26.458473,39.09895,33.53716,49.35252,43.18796,72.86868,44.34176,75.542946,46.993717,56.119774,53.00122,52.619812,37.284943,56.972286,57.634575,55.667633,60.833267,41.43188,48.45718,43.5554,29.514565,57.414318,43.90654,51.418026,82.762405,55.566296,53.911266,66.92757,69.24939,76.87899,45.44185,76.65062,50.695694,36.866806,39.955276,67.38411,62.73387,69.73649,40.050446,47.88873,36.334988,25.859402,52.22143,73.7789,67.441216,41.998306,68.18706,44.697197,56.667915,63.601788,46.97572,40.551247,61.21305,50.078293,45.033096,61.006783,49.569675,57.62076,39.4608,62.215195,39.71591,47.271103,27.259256,68.072716,53.725636,58.69684,29.536497,54.532463,47.15357,68.58515,31.314665,57.216667,66.68019,36.407673,53.93427,37.86179,53.046276,56.95117,70.20011,54.729332,43.17738,0.0
31.234678,52.57214,13.484116,36.963608,56.47924,63.10127,59.907143,39.608746,67.01375,62.03065,62.078083,62.618652,67.46329,82.81664,44.326694,53.20874,76.22645,34.530666,56.962223,43.28,52.30486,58.973766,26.532946,39.18945,33.620605,49.45602,43.283646,73.002,44.438904,75.679665,47.09423,56.231857,53.109352,52.727455,37.373142,57.08545,57.748577,55.77914,60.95133,41.525337,48.559547,43.65155,29.59291,57.52804,44.003136,51.524147,82.90827,55.677673,54.02055,67.05335,69.37812,77.017395,45.54039,76.788734,50.800896,36.954475,40.046864,67.510475,62.85434,69.86584,40.14215,47.99037,36.421986,25.933113,52.32857,73.913376,67.56765,42.092484,68.31444,44.794796,56.780693,63.72336,47.07621,40.643585,61.331593,50.182713,45.131123,61.12506,49.67345,57.73475,39.551758,62.335007,39.807194,47.371964,27.334743,68.19996,53.834682,58.812187,29.61487,54.642532,47.25428,68.713036,31.395292,57.33014,66.805664,36.49476,54.04358,37.950718,53.15446,57.06431,70.33005,54.839653,43.273052,1.0
93.209305,52.482548,13.537046,36.812744,56.404987,63.053005,59.846344,39.468266,66.98084,61.978188,62.025806,62.568497,67.43215,82.84577,44.20474,53.12165,76.229706,34.370255,56.889866,43.15393,52.214222,58.909306,26.341139,39.047325,33.456623,49.3542,43.157593,72.99261,44.317387,75.68078,46.983135,56.15663,53.021866,52.638474,37.22389,57.013573,57.679306,55.70214,60.894627,41.392384,48.454205,43.526943,29.413116,57.457905,43.879906,51.430443,82.93776,55.600273,53.93664,67.0206,69.3545,77.023766,45.423195,76.794205,50.704353,36.803577,39.908104,67.47952,62.80511,69.84413,40.00377,47.882797,36.268997,25.738953,52.23802,73.90756,67.53693,41.961754,68.286644,44.674675,56.707623,63.67754,46.965042,40.50717,61.276386,50.083744,45.01232,61.069046,49.57248,57.66542,39.411057,62.28374,39.667496,47.26196,27.146084,68.17171,53.75005,58.74709,29.435162,54.561066,47.143814,68.686806,31.222574,57.259224,66.77195,36.342056,53.959763,37.803734,53.067154,56.99235,70.31016,54.75896,43.146957,2.0
70.03723,52.496628,13.551115,36.81054,56.42314,63.07807,59.868076,39.468822,67.00999,62.002132,62.049805,62.593056,67.46176,82.8914,44.210213,53.13639,76.26846,34.36551,56.908524,43.158314,52.22802,58.930065,26.32805,39.04744,33.450928,49.365025,43.161983,73.028,44.322983,75.71896,46.991497,56.17453,53.036507,52.652714,37.22211,57.03236,57.698788,55.719563,60.91745,41.39494,48.4641,43.531715,29.403221,57.477154,43.885048,51.443428,82.98349,55.61759,53.952232,67.04979,69.386116,77.06335,45.42994,76.83355,50.716583,36.801365,39.909115,67.509186,62.829918,69.87626,40.00488,47.892094,36.266228,25.725239,52.251846,73.9439,67.56665,41.9649,68.31715,44.68064,56.72609,63.703255,46.97339,40.508804,61.299603,50.09533,45.01864,61.09205,49.583534,57.684887,39.411552,62.308002,39.66826,47.270615,27.133833,68.202095,53.765446,58.76768,29.42529,54.577305,47.152348,68.71773,31.21456,57.278267,66.80087,36.339363,53.975376,37.80256,53.08184,57.011116,70.342766,54.775406,43.151333,3.0
48.793144,52.439163,13.493668,36.819572,56.34903,62.975746,59.77936,39.466583,66.891,61.904373,61.95184,62.49279,67.34086,82.705086,44.187878,53.076214,76.11022,34.384907,56.832355,43.140438,52.17169,58.845325,26.381523,39.04699,33.474205,49.320835,43.14409,72.8835,44.300167,75.56305,46.95737,56.10147,52.976753,52.594585,37.229397,56.95567,57.619267,55.648438,60.824284,41.384537,48.42373,43.512257,29.443655,57.398575,43.86409,51.390427,82.79678,55.546898,53.888596,66.930626,69.25705,76.90173,45.40243,76.67291,50.666664,36.810436,39.905014,67.38808,62.728645,69.74511,40.00037,47.85415,36.277565,25.781265,52.19542,73.79552,67.4453,41.952084,68.19261,44.656307,56.650696,63.598278,46.93934,40.50216,61.20482,50.048042,44.992874,60.998142,49.53842,57.605427,39.409557,62.208946,39.665176,47.235302,27.18389,68.07805,53.7026,58.683628,29.465631,54.51102,47.11754,68.59149,31.247314,57.20053,66.68277,36.35039,53.911644,37.807384,53.021896,56.934513,70.20965,54.70828,43.133488,0.0
142.21066,52.519157,13.484116,36.910625,56.426258,63.048286,59.854164,39.555763,66.96076,61.97767,62.025105,62.56567,67.41031,82.76366,44.273716,53.15576,76.17346,34.477684,56.909245,43.227016,52.25188,58.920788,26.479963,39.136467,33.567623,49.40304,43.230663,72.94902,44.385925,75.62668,47.04125,56.178875,53.05637,52.674473,37.32016,57.032467,57.6956,55.726162,60.898346,41.47236,48.506565,43.59857,29.539928,57.47506,43.950153,51.47117,82.85529,55.62469,53.967567,67.00037,69.32514,76.96442,45.487408,76.735756,50.747913,36.901493,39.99388,67.4575,62.801357,69.81286,40.089172,47.937393,36.369003,25.88013,52.27559,73.8604,67.51467,42.0395,68.26146,44.741814,56.72771,63.670376,47.023228,40.590607,61.27861,50.12973,45.07814,61.072083,49.62047,57.681767,39.498775,62.282024,39.75421,47.31898,27.281761,68.14697,53.781704,58.759205,29.56189,54.58955,47.2013,68.66006,31.342312,57.277157,66.752686,36.441776,53.990597,37.89774,53.10148,57.011326,70.27706,54.78667,43.22007,1.0
66.03038,52.507175,13.552377,36.819626,56.434055,63.089603,59.87931,39.478157,67.02189,62.01357,62.06124,62.604546,67.47371,82.904785,44.21999,53.147,76.28123,34.374367,56.919483,43.16799,52.238544,58.94121,26.33616,39.056736,33.4597,49.375282,43.17166,73.04046,44.332767,75.731674,47.001534,56.18542,53.047104,52.663277,37.231236,57.04333,57.70982,55.73041,60.92878,41.404453,48.47427,43.541428,29.411617,57.488167,43.89479,51.453876,82.99688,55.62843,53.962917,67.06169,69.39823,77.07618,45.439827,76.84637,50.726967,36.81045,39.91849,67.52113,62.841427,69.88842,40.014263,47.902214,36.27526,25.733294,52.26237,73.95645,67.5786,41.97447,68.32917,44.69046,56.737034,63.714844,46.98342,40.518234,61.31097,50.10565,45.02849,61.103397,49.59381,57.69592,39.42088,62.319466,39.67761,47.280674,27.14202,68.2141,53.77611,58.778812,29.43369,54.588047,47.162395,68.72978,31.223124,57.28926,66.81276,36.348404,53.986065,37.811737,53.092445,57.022083,70.35498,54.786167,43.16101,2.0
253.23334,52.496628,13.507546,36.860973,56.41052,63.044052,59.844376,39.510708,66.963326,61.971573,62.01909,62.560596,67.41365,82.79368,44.236855,53.134335,76.19203,34.4238,56.89434,43.18834,52.228886,58.909378,26.412186,39.090683,33.51216,49.375095,43.191994,72.96199,44.349262,75.6443,47.009197,56.162704,53.03477,52.652214,37.271217,57.01778,57.68206,55.7092,60.890373,41.43063,48.477062,43.56054,29.477468,57.461143,43.912735,51.446815,82.88547,55.60756,53.94755,67.003,69.33181,76.98436,45.45266,76.7553,50.722305,36.851826,39.949585,67.46092,62.79669,69.82038,40.04504,47.9069,36.31841,25.811312,52.252636,73.87495,67.518196,41.99876,68.26628,44.70577,56.712494,63.66722,46.991146,40.547348,61.2713,50.10305,45.04268,61.06441,49.592903,57.668205,39.45362,62.27646,39.709503,47.287415,27.215378,68.151596,53.761364,58.747517,29.499468,54.570618,47.16953,68.66557,31.282984,57.262894,66.75488,36.39131,53.970623,37.8498,53.07996,56.9966,70.285385,54.768078,43.18138,3.0
48.579853,52.45188,13.462455,36.868423,56.352707,62.964096,59.7751,39.50931,66.870285,61.895195,61.942554,62.482254,67.31911,82.6478,44.219685,53.08746,76.068184,34.43939,56.834915,43.174667,52.18503,58.843227,26.454515,39.090687,33.530792,49.34077,43.17831,72.84892,44.33171,75.522285,46.98277,56.10572,52.988228,52.606945,37.277298,56.95794,57.620003,55.653732,60.817608,41.422825,48.445736,43.545624,29.509565,57.399822,43.89664,51.40557,82.73928,55.552425,53.897964,66.90983,69.230865,76.857864,45.431427,76.62958,50.683483,36.859306,39.946724,67.36622,62.717564,69.717804,40.041862,47.877476,36.32767,25.855648,52.208702,73.758835,67.4233,41.98906,68.16889,44.68703,56.65367,63.585186,46.96478,40.542492,61.19726,50.06629,45.022816,60.991066,49.55785,57.606194,39.452415,62.199066,39.707443,47.26006,27.255026,68.05459,53.712395,58.681904,29.53149,54.518948,47.142567,68.56685,31.309053,57.202236,66.662544,36.400326,53.920956,37.85395,53.033264,56.936832,70.18126,54.71575,43.167732,0.0
40.986702,52.482292,13.434875,36.930756,56.375126,62.97297,59.79051,39.566235,66.871155,61.90626,61.95352,62.492115,67.31906,82.61634,44.266956,53.116566,76.05022,34.5067,56.856342,43.224083,52.21599,58.860542,26.538187,39.14847,33.599964,49.377552,43.22772,72.83755,44.378757,75.505424,47.024384,56.128643,53.01754,52.63704,37.338795,56.97912,57.639828,55.67758,60.83088,41.47583,48.484352,43.59428,29.586977,57.420097,43.94458,51.438126,82.70764,55.576485,53.92541,66.91062,69.2269,76.83828,45.47622,76.61045,50.717514,36.92166,40.002754,67.36607,62.72694,69.71284,40.097694,47.917255,36.391113,25.940544,52.239613,73.7456,67.42304,42.040905,68.1671,44.73335,56.675476,63.59279,47.006428,40.597298,61.209755,50.10159,45.068447,61.00398,49.59419,57.626045,39.509457,62.209507,39.76396,47.301105,27.337057,68.05304,53.740223,58.69955,29.608856,54.54512,47.183853,68.56425,31.382778,57.222916,66.66384,36.463623,53.948357,37.914265,53.062485,56.958054,70.17535,54.741524,43.21716,1.0
115.21889,52.469944,13.51132,36.829918,56.384926,63.020313,59.819744,39.480392,66.94068,61.947536,61.995064,62.536724,67.391136,82.77546,44.207863,53.10783,76.17197,34.392067,56.868885,43.159054,52.202126,58.884487,26.378214,39.06025,33.48017,49.347538,43.16271,72.941025,44.320297,75.624084,46.98098,56.137043,53.008236,52.625572,37.24028,56.99236,57.656826,55.683414,60.866035,41.400852,48.449257,43.531357,29.444351,57.435844,43.88365,51.419838,82.86728,55.58174,53.921272,66.98037,69.30983,76.964516,45.424007,76.7354,50.695126,36.82077,39.919395,67.438416,62.77289,69.79853,40.014877,47.878933,36.287205,25.77717,52.225883,73.85424,67.49571,41.969143,68.244,44.676907,56.686985,63.643658,46.962925,40.517323,61.247066,50.075695,45.013912,61.04012,49.565407,57.642967,39.423294,62.252506,39.679245,47.259274,27.18163,68.12929,53.735035,58.72258,29.466356,54.54451,47.141357,68.6434,31.250372,57.23754,66.732185,36.360126,53.94435,37.819023,53.053436,56.971172,70.26367,54.74203,43.152092,2.0
48.644966,52.55596,13.524029,36.901226,56.474625,63.116253,59.912674,39.55419,67.04031,62.042465,62.090042,62.632206,67.49118,82.889984,44.28611,53.194447,76.28028,34.461082,56.959038,43.236313,52.287888,58.976536,26.43969,39.133656,33.54833,49.43062,43.23997,73.046295,44.39865,75.73188,47.061832,56.22651,53.09476,52.711735,37.311974,57.082626,57.74772,55.772453,60.95995,41.47646,48.53149,43.608967,29.50871,57.52653,43.96159,51.504864,82.98189,55.670685,54.008656,67.08003,69.41168,77.07357,45.503395,76.84424,50.779472,36.892067,39.993607,67.53851,62.868595,69.90085,40.08918,47.960632,36.357998,25.838081,52.31167,73.960365,67.595856,42.045284,68.34486,44.755596,56.77697,63.740185,47.04376,40.5921,61.34134,50.159462,45.092915,61.134197,49.64869,57.73385,39.49704,62.347725,39.75323,47.34039,27.24386,68.230034,53.82224,58.814476,29.530737,54.63248,47.22236,68.74464,31.31643,57.32804,66.83162,36.43099,54.031754,37.89126,53.140003,57.061424,70.366425,54.830185,43.229343,3.0
56.425938,52.488396,13.443157,36.927273,56.383625,62.98554,59.801117,39.564377,66.88613,61.91817,61.96546,62.504387,67.334305,82.64102,44.267998,53.123062,76.07085,34.50172,56.865143,43.224476,52.221928,58.870575,26.528294,39.14635,33.594425,49.38174,43.228115,72.8562,44.379864,75.52573,47.027122,56.136993,53.02397,52.643238,37.335564,56.98799,57.64911,55.685654,60.84213,41.475147,48.48799,43.594902,29.578964,57.42924,43.94542,51.443584,82.732376,55.584496,53.932404,66.92561,69.243324,76.8594,45.478004,76.63143,50.72253,36.91817,40.001163,67.381355,62.73936,69.72956,40.096165,47.920544,36.387295,25.930285,52.245564,73.76481,67.438354,42.04057,68.18288,44.734673,56.684162,63.60574,47.009155,40.596073,61.221237,50.106224,45.069977,61.015335,49.59851,57.63532,39.50756,62.221607,39.762222,47.304012,27.327658,68.06874,53.7471,58.709488,29.600859,54.552498,47.186687,68.58026,31.375874,57.23194,66.67869,36.45985,53.955364,37.91139,53.068943,56.966915,70.19236,54.74902,43.217552,0.0
29.89349,52.56582,13.532595,36.90117,56.486965,63.1328,59.927193,39.555817,67.05934,62.058334,62.105938,62.64845,67.510506,82.91905,44.29073,53.20471,76.30517,34.45948,56.971687,43.24027,52.297577,58.990463,26.433006,39.135014,33.54615,49.438496,43.24393,73.06913,44.403343,75.75642,47.068214,56.238693,53.10496,52.72169,37.312176,57.095352,57.760868,55.78435,60.975132,41.4793,48.5388,43.61316,29.503973,57.53954,43.966007,51.514057,83.01102,55.682518,54.019436,67.09909,69.43222,77.09896,45.50879,76.86948,50.788208,36.892006,39.99551,67.55786,62.884983,69.92169,40.09114,47.96758,36.357597,25.831018,52.321373,73.98378,67.61524,42.048485,68.364716,44.760513,56.7895,63.75713,47.05013,40.59438,61.356762,50.1678,45.09805,61.14949,49.656708,57.746986,39.498627,62.363785,39.754982,47.346947,27.237688,68.24982,53.8329,58.8283,29.526012,54.643654,47.22884,68.76475,31.312836,57.340923,66.85052,36.430637,54.04255,37.89183,53.15023,57.07414,70.387566,54.841484,43.233295,1.0
87.15651,52.479206,13.538217,36.80805,56.401985,63.05058,59.84364,39.463802,66.97875,61.975666,62.02329,62.566025,67.4301,82.845055,44.20068,53.118362,76.22842,34.365345,56.886906,43.149784,52.210857,58.90652,26.335539,39.04282,33.451637,49.350586,43.153446,72.991035,44.31334,75.679436,46.979317,56.153606,53.018574,52.635143,37.219227,57.010624,57.676414,55.699078,60.892014,41.388084,48.450516,43.522827,29.407782,57.454994,43.875824,51.42701,82.93705,55.597202,53.933426,67.01852,69.352615,77.02254,45.419243,76.79296,50.700855,36.79888,39.903675,67.47748,62.80266,69.84229,39.999348,47.87906,36.264256,25.733301,52.23466,73.90607,67.53488,41.957504,68.28467,44.67066,56.704643,63.675167,46.961224,40.502796,61.273804,50.080193,45.008335,61.066444,49.56889,57.66253,39.406586,62.281246,39.663048,47.258167,27.140554,68.16972,53.746815,58.74429,29.429829,54.557903,47.14001,68.68486,31.217396,57.256294,66.769844,36.337322,53.95655,37.79912,53.06386,56.9894,70.30836,54.755817,43.142807,2.0
253.23334,52.496628,13.507546,36.860973,56.41052,63.044052,59.844376,39.510708,66.963326,61.971573,62.01909,62.560596,67.41365,82.79368,44.236855,53.134335,76.19203,34.4238,56.89434,43.18834,52.228886,58.909378,26.412186,39.090683,33.51216,49.375095,43.191994,72.96199,44.349262,75.6443,47.009197,56.162704,53.03477,52.652214,37.271217,57.01778,57.68206,55.7092,60.890373,41.43063,48.477062,43.56054,29.477468,57.461143,43.912735,51.446815,82.88547,55.60756,53.94755,67.003,69.33181,76.98436,45.45266,76.7553,50.722305,36.851826,39.949585,67.46092,62.79669,69.82038,40.04504,47.9069,36.31841,25.811312,52.252636,73.87495,67.518196,41.99876,68.26628,44.70577,56.712494,63.66722,46.991146,40.547348,61.2713,50.10305,45.04268,61.06441,49.592903,57.668205,39.45362,62.27646,39.709503,47.287415,27.215378,68.151596,53.761364,58.747517,29.499468,54.570618,47.16953,68.66557,31.282984,57.262894,66.75488,36.39131,53.970623,37.8498,53.07996,56.9966,70.285385,54.768078,43.18138,3.0
101.96961,52.484615,13.467039,36.895847,56.38677,63.00041,59.81033,39.537636,66.90793,61.931145,61.97852,62.518402,67.3569,82.69081,44.249615,53.12041,76.10896,34.46599,56.86914,43.20424,52.217674,58.878136,26.478397,39.11887,33.55708,49.372444,43.207886,72.8886,44.36168,75.562874,47.01364,56.139698,53.021145,52.639732,37.304863,56.992207,57.6545,55.687557,60.85319,41.451805,48.477104,43.575325,29.534487,57.434242,43.926464,51.43795,82.782326,55.586216,53.93119,66.94749,69.26931,76.89891,45.46177,76.67054,50.715614,36.88673,39.9752,67.40403,62.75379,69.75642,40.07037,47.90865,36.35491,25.879324,52.241352,73.79883,67.461136,42.01823,68.20698,44.71712,56.687836,63.62171,46.995644,40.571167,61.232975,50.098213,45.05302,61.026707,49.589596,57.640686,39.480724,62.23512,39.735836,47.291023,27.279179,68.092636,53.74556,58.71676,29.55642,54.552383,47.173492,68.60507,31.334587,57.236588,66.70012,36.427593,53.95419,37.88171,53.066196,56.971096,70.22003,54.749256,43.197304,0.0
50.115204,52.504288,13.437622,36.94957,56.397915,62.99711,59.814,39.58559,66.896095,61.930183,61.97745,62.516155,67.344086,82.6445,44.287273,53.13869,76.07703,34.525017,56.879234,43.244183,52.237926,58.883842,26.554874,39.167736,33.618095,49.39891,43.247818,72.86371,44.399094,75.53213,47.04526,56.151386,53.039642,52.659065,37.357693,57.002033,57.662876,55.70023,60.85458,41.495575,48.505527,43.614456,29.604288,57.4431,43.96483,51.459908,82.73582,55.599113,53.9477,66.93556,69.25232,76.86525,45.49678,76.63738,50.73915,36.94047,40.022194,67.39111,62.75103,69.73836,40.117157,47.938316,36.409817,25.957111,52.261555,73.77194,67.44809,42.060764,68.19231,44.753757,56.698326,63.617054,47.027306,40.616863,61.233536,50.123096,45.088924,61.027718,49.615593,57.649094,39.528797,62.23349,39.783356,47.32204,27.353909,68.07822,53.762474,58.722816,29.626173,54.56754,47.20476,68.58953,31.400457,57.24588,66.688736,36.482338,53.97065,37.93328,53.0846,56.980965,70.20096,54.76398,43.23726,1.0
201.23135,52.507175,13.51132,36.867153,56.42216,63.057545,59.85698,39.517628,66.97792,61.984768,62.0323,62.573956,67.42837,82.8127,44.2451,53.14506,76.209206,34.429302,56.906116,43.196285,52.239357,58.92172,26.415445,39.097485,33.517406,49.38477,43.199944,72.97826,44.357533,75.661316,47.01821,56.17428,53.04547,52.662804,37.27751,57.02959,57.694057,55.72065,60.903267,41.438087,48.48649,43.568592,29.481585,57.473076,43.920883,51.45707,82.90451,55.618977,53.958508,67.0176,69.34706,77.00175,45.46124,76.77263,50.732357,36.858,39.956627,67.47565,62.81012,69.83577,40.05211,47.916164,36.324436,25.814404,52.263115,73.89147,67.53294,42.00638,68.281235,44.71414,56.72422,63.680893,47.000156,40.554558,61.2843,50.11293,45.051144,61.077354,49.60264,57.6802,39.460526,62.28974,39.716476,47.29651,27.21886,68.16652,53.772266,58.75981,29.50359,54.581745,47.17859,68.68064,31.287603,57.274773,66.76942,36.397358,53.981583,37.856255,53.09067,57.008408,70.30091,54.779263,43.189323,2.0
74.69702,52.4551,13.486149,36.84421,56.36279,62.985813,59.79121,39.48975,66.89888,61.915035,61.96248,62.503124,67.348495,82.70416,44.208412,53.091797,76.11297,34.410904,56.845848,43.161556,52.187782,58.857693,26.411978,39.07039,33.50071,49.338512,43.165207,72.88805,44.32064,75.56611,46.976364,56.115368,52.99239,52.61044,37.25381,56.96909,57.63232,55.662586,60.835552,41.40663,48.441902,43.53317,29.472404,57.41175,43.884804,51.40695,82.79581,55.561104,53.90373,66.93849,69.26362,76.904045,45.42229,76.67535,50.68359,36.83508,39.927933,67.39569,62.73885,69.75141,40.02324,47.872643,36.30251,25.812056,52.211494,73.79955,67.45287,41.973866,68.199776,44.676582,56.664288,63.608,46.95834,40.52475,61.215874,50.06531,45.01296,61.00931,49.555973,57.618484,39.432755,62.21944,39.68823,47.25414,27.213898,68.08527,53.717834,58.696087,29.49437,54.525803,47.13644,68.598434,31.27506,57.213818,66.69077,36.375294,53.92676,37.831474,53.037506,56.947945,70.21568,54.722954,43.15461,3.0
80.48571,52.474255,13.463402,36.8897,56.375355,62.98721,59.797993,39.530777,66.89368,61.918236,61.965595,62.505333,67.34253,82.672295,44.241478,53.10988,76.092224,34.460495,56.857597,43.19639,52.207386,58.86605,26.475061,39.11212,33.551834,49.362923,43.20003,72.872734,44.353516,75.54628,47.00476,56.12835,53.01064,52.62933,37.298607,56.980633,57.642742,55.67633,60.840572,41.444424,48.467827,43.56737,29.530327,57.422546,43.918415,51.42787,82.76379,55.57502,53.92044,66.93322,69.25442,76.88196,45.45331,76.65365,50.705734,36.880585,39.96822,67.38964,62.740658,69.74139,40.063362,47.89953,36.348907,25.876152,52.23106,73.78271,67.44673,42.0107,68.19237,44.70886,56.676342,63.608345,46.986767,40.564026,61.220253,50.0885,45.044666,61.014038,49.58002,57.628933,39.473877,62.222126,39.72892,47.282066,27.275629,68.078064,53.73486,58.704716,29.552254,54.541466,47.164566,68.590355,31.32994,57.224945,66.68591,36.421574,53.943436,37.875298,53.05568,56.959522,70.20488,54.738285,43.189453,0.0
142.21066,52.519157,13.484116,36.910625,56.426258,63.048286,59.854164,39.555763,66.96076,61.97767,62.025105,62.56567,67.41031,82.76366,44.273716,53.15576,76.17346,34.477684,56.909245,43.227016,52.25188,58.920788,26.479963,39.136467,33.567623,49.40304,43.230663,72.94902,44.385925,75.62668,47.04125,56.178875,53.05637,52.674473,37.32016,57.032467,57.6956,55.726162,60.898346,41.47236,48.506565,43.59857,29.539928,57.47506,43.950153,51.47117,82.85529,55.62469,53.967567,67.00037,69.32514,76.96442,45.487408,76.735756,50.747913,36.901493,39.99388,67.4575,62.801357,69.81286,40.089172,47.937393,36.369003,25.88013,52.27559,73.8604,67.51467,42.0395,68.26146,44.741814,56.72771,63.670376,47.023228,40.590607,61.27861,50.12973,45.07814,61.072083,49.62047,57.681767,39.498775,62.282024,39.75421,47.31898,27.281761,68.14697,53.781704,58.759205,29.56189,54.58955,47.2013,68.66006,31.342312,57.277157,66.752686,36.441776,53.990597,37.89774,53.10148,57.011326,70.27706,54.78667,43.22007,1.0
102.86649,52.49371,13.464033,36.908424,56.394993,63.007156,59.81779,39.549625,66.91381,61.938133,61.985497,62.525257,67.36268,82.69317,44.260548,53.129364,76.112785,34.479107,56.87726,43.21541,52.22683,58.885803,26.4933,39.13095,33.570404,49.382233,43.21905,72.89314,44.37259,75.56682,47.02396,56.14798,53.03012,52.648796,37.31735,57.000298,57.66244,55.69594,60.86042,41.463364,48.487095,43.58641,29.548706,57.442234,43.93747,51.44728,82.78466,55.59462,53.939964,66.953354,69.27466,76.90256,45.472435,76.67424,50.725105,36.899307,39.987087,67.4098,62.760597,69.76166,40.082237,47.91877,36.367607,25.89436,52.250504,73.80316,67.46689,42.029663,68.21256,44.72795,56.695995,63.628323,47.005966,40.582924,61.240116,50.10784,45.063774,61.033894,49.59934,57.64863,39.49272,62.24204,39.747776,47.30128,27.293903,68.09825,53.754375,58.724464,29.570633,54.56102,47.183773,68.610565,31.348404,57.244625,66.70604,36.440277,53.96296,37.894066,53.075165,56.979187,70.22517,54.757847,43.208473,2.0
