mu,sigma,discrepencies_mu,discrepencies_var
51.67057799123415,16.860441792180033,33.19070426178528,0.004721143693692547
52.304582389975664,10.159996178002878,33.270838768172325,0.16575869277277552
51.99738562922709,16.934571252940543,33.28704685176194,0.010303465945404504
49.33747124042237,14.84068439757378,33.550273346471386,0.008312872893035355
55.64270214691854,14.54601674101767,33.69486279191733,0.018277625128454284
55.72211706394583,14.416455901663474,33.943898028881904,0.01641867349859812
50.431455391566374,10.745570779179648,34.416008855740984,0.007194541479626686
52.46526645918817,9.955923742587762,34.97197819684516,0.126466162491048
49.29132640292701,12.16312092939403,35.08238896288731,0.00038724414581910383
49.04399058379859,14.33880847142273,35.147419709691874,0.0006741436994764532
49.21531519329047,12.33211486535528,35.17783433043496,8.99662253380389e-05
54.96106893616471,16.001971317197352,35.24026023058195,0.0037248591310038042
49.550010703950775,15.69768841632774,35.38458171010211,0.0984039342068775
55.80384857360876,14.680170222335956,35.5124309311484,0.01002106328120707
50.52113504299892,16.614360275188695,35.51796538911435,0.009151973847216404
53.67771460705082,9.982735649592112,35.52821628517222,0.11171231402283073
49.08929738353048,12.584564662775808,35.596454978695874,1.4597718624181264e-05
52.03589791075678,17.18897951889189,35.61046605712613,0.021199595590238724
51.53967727035121,17.10158530169426,35.658987326204965,0.014077556499947868
49.051870590071445,12.692257652786328,35.67619335640666,2.967625129375808e-05
49.09630111753256,14.795544640546694,35.68683793484206,0.00965993471719802
52.46416258782064,9.873227174234765,35.73001616234433,0.11311844890143792
54.94571922342228,16.094078752633482,35.756972731438736,0.00351288433431936
52.50513319716505,9.843520154692552,35.97621840499778,0.10714907899397648
53.36623511102832,17.053018560319728,36.09242096632603,0.018381434554036142
55.879082905415366,14.687492996398811,36.188384705567614,0.008077344148765668
56.004686336217375,14.357830135680638,36.1941139489868,0.00912790304220497
52.14375137230263,17.257775954312955,36.19786016812009,0.021583486851446915
49.79845083436048,11.074126010221578,36.39570300401283,0.0017785895960208014
49.856097477422495,16.22864847750591,36.46792176305462,0.07211437318129928
52.19193763961145,9.81262197214253,36.53637370965134,0.10413313342302562
53.462401642591395,17.068752717509,36.57030135451532,0.023934874268994728
52.28346738361089,17.30189221714275,36.60818553537206,0.017147521999155552
56.000391951562854,12.21601300618387,36.610650783112305,0.0010640938133895266
50.52127272450329,10.386347434313759,36.669172276331665,0.015248457933345243
49.268856292753405,11.771766527114647,36.93266937934366,0.00099045168882757
51.94616319204464,9.791489875129766,37.06885153778694,0.09019828630891087
53.711524553201414,9.805992807911664,37.34014520661367,0.11807897767527382
55.53955285842451,15.680658009201371,37.74092579226863,2.508506542316315e-05
53.82616038477937,17.05886962431228,37.842590051765,0.03774449567037326
54.706127076165174,16.576014671061973,37.86391301927847,0.0017880884864701235
50.2472102391013,16.73922698735875,37.97862742135021,0.013440836701526031
53.728753534611855,17.125551996335926,38.11466469516631,0.04280184030527952
53.62920271369596,17.20181281861398,38.50049348788548,0.04692378209426014
56.43248668986662,13.524015744292317,38.53053213142232,0.03306179175898823
52.8692093030724,17.436828289134915,38.64611932584921,0.001906623790652056
49.6800157057211,16.37552537675645,38.70012819143835,0.0877254225161926
49.00115255857263,15.411783480154078,38.772328916972356,0.10892643587691626
54.60692571618594,10.027122493263864,38.82622187845118,0.006437179375885798
54.101586481060814,9.775235692498132,38.87266818478702,0.08163558553120882
56.33642942948027,14.258029338391689,38.95487357299851,0.009248005968962652
55.73274275447575,15.636549209246843,39.108724011391814,3.53617568783098e-05
56.22377628595113,14.758842613603832,39.55691148399751,0.002593669839249096
50.77012304689764,9.891953948291402,39.59458854329205,0.013402018250977825
48.92027579074073,11.890332879213219,39.6050445232122,0.0004469429915082306
49.66140288086472,10.738870285158379,39.67701378409129,0.0013410397046903105
52.1005121683944,9.472391293960419,39.760396771531305,0.04479977362540584
48.56722676297476,14.354599497958011,39.91154695171758,0.00031675816136729696
51.51173111768694,9.569189408220614,39.9699666614797,0.025350139586286142
49.857795020152395,10.494749857927626,39.97804021734646,0.0022032925429505573
52.276219630441155,9.425837085040417,40.00100977180682,0.042508749657478154
51.559449011272264,9.543812268169443,40.08653067521391,0.02578193331952779
54.96941878144409,10.121249501950494,40.210950041648175,0.03258944868877396
49.548229497371416,10.771627134386584,40.334682677680576,0.0009175675594326909
54.104976007277514,9.623440800254972,40.366868160821014,0.09117372550519239
56.50837340872849,12.488292018235677,40.533517504917036,0.04072717737164229
50.651676244388945,9.845302653138233,40.541955911846344,0.008762743865069105
53.083038784939184,17.580882921521592,40.61629109768364,0.020482460139070364
55.85005762749243,15.759708581681497,40.76234737385221,7.406713954232666e-06
48.707899118663896,12.087625218538907,40.853474108357204,0.0010636535742981229
56.466433556680116,12.261228924659122,40.8895700005412,0.024682345122861344
51.79878287593298,17.734258778424945,41.020437457772914,0.0691672079873263
56.65099759172017,12.838733111553857,41.102953595212966,0.0670131932680454
53.119617831766114,17.621005718234137,41.120397381223256,0.02703298722109711
49.374672367074155,16.41105265095561,41.13923265039955,0.13026203296532576
55.05401812678586,10.071018199867812,41.19335337688244,0.04177526353497914
49.396450910060985,16.455252717401848,41.277857465372335,0.12018829263899196
48.58057460548829,14.991348241699074,41.296270555217006,0.03371042901073114
49.32022680483326,10.877085707589744,41.48578283693678,0.0002638671047555268
55.82046157782212,15.946616137817394,41.56150689019296,9.969505105463174e-05
54.4714873122594,9.652620994301802,41.62665601757226,0.031846979114667454
51.68634390176316,9.34592458263026,41.635755719263216,0.016246595908447754
53.459070044022084,17.58607163095548,41.78172139752587,0.07515281092843569
55.31266119519287,16.57498226492323,41.81702141929759,6.399095342775542e-05
52.64997715023059,17.797688777816752,41.86340833196664,0.007617317524469662
56.605846445569654,14.356689720231158,41.87560584549976,0.005989911376551653
48.91027921065992,15.899581876526272,41.89382836179834,0.21628652544324387
48.76313114322421,11.669997256337817,42.04261913109167,0.0013897429704377733
49.537632407760455,16.724558381349212,42.19924898026147,0.06066961392809052
48.4438367357515,12.465177387676203,42.22907897011464,0.0012160591419308636
50.368923382343475,9.810216381296874,42.28549150500327,0.004607990635910291
56.22054390616758,11.429251572016366,42.32947836445419,0.05561364509809781
48.263646125863,13.743918715725243,42.35695568036863,0.00495974747683821
51.971054263200635,17.90207950651402,42.47721105287883,0.07697594503621648
52.15368900547477,9.169838996678106,42.51933607695628,0.01779113157259989
54.73104247773504,9.696632076172332,42.52004887448834,0.00422789378250517
56.700975349249276,12.460841134775787,42.52185962322744,0.06228931279553425
54.85252047887679,9.762304651061928,42.59948510639106,0.0023169228189692964
52.83056903273297,9.113114696569458,42.77917832856065,0.020817181156068083
54.13991221278451,9.383473050313249,42.82505476793286,0.10345325381637512
51.02103846387143,17.716959091799822,42.84215930429218,0.010150333409334316
51.354496464287216,9.296293459484772,42.92784663490147,0.0034189575434232116
55.895540400415044,10.768192025380648,42.999983162746275,0.17198556949835284
55.71016470306141,10.478574123449903,43.19176835835583,0.1835713775193347
52.02288434140326,17.986658023976446,43.27580156109525,0.07872594954471086
50.49411877969018,17.51955910393419,43.31052148327956,0.007027603105249263
48.18204592694272,13.25265776213861,43.36047055515746,0.001127956891756448
50.2503452406752,17.400445602644275,43.47264455033735,0.017575073476897424
50.787558048886254,17.696077192366097,43.56517277593525,0.0002866895473437485
55.72136637420343,16.400887049818813,43.59680690271534,0.0003519718069276583
53.383416641529266,9.084768024382381,43.64080105768062,0.0622165612168067
48.50737245862457,11.850919260649237,43.692893750855546,0.0043340324560779565
48.217710636909516,12.767083287674048,43.75197777092808,0.0007539711331140003
53.057146984257194,17.905110552484352,43.81181303917833,0.037746955390154005
48.49127349812354,15.482770707244937,43.872075347322834,0.13852035285946504
52.915909281572866,8.998329951458548,43.90231530214078,0.015495459689979079
56.923768848356794,12.828374230781185,43.91078382827811,0.09662579455800031
51.39271240531173,9.169354871262371,44.0203524362596,0.003330531595671609
48.27761685098429,12.401936847286876,44.05355681640958,0.003274286362844841
52.812541926933555,17.988664892010185,44.07478248320422,0.017692271826596235
56.58134074272038,11.752310733296735,44.13347793278058,0.024819350982503503
48.201015109319265,14.662111005332322,44.15858892596111,0.003375540116500169
48.50792676501814,11.718246921653277,44.236605803390376,0.004807555721178041
49.458168110688305,10.312000915529449,44.31322647093293,0.00024586235155428727
50.23188894294921,9.662618002832907,44.326590088309786,0.002416806536863341
48.563434125965195,11.579180227715456,44.32803709956761,0.00410766630658717
52.14254519360351,8.975744304662356,44.36341566103114,0.009113907115867086
54.23766014304108,9.246800159643799,44.49622418205399,0.10222750869808468
51.658743944869144,18.086378262429065,44.57159942997032,0.09058908800499584
48.17871561293079,14.756220870934774,44.59648047339374,0.006761341358347899
49.47447057879067,10.234489131119403,44.7644128945135,0.00038592350858042624
52.11999374206699,8.936163734463722,44.76602875730168,0.00796326480791894
51.32781369187513,18.035630429489157,44.79072532881901,0.05411745440516487
53.89684414072862,9.09146281378883,44.80892075554266,0.11030318459835715
56.007241587267856,10.625215235794473,44.81822432395893,0.17541152809518853
56.20968010977342,10.940197560567476,44.83174668436618,0.1341398097728109
56.716009104014,11.846517037030347,44.976060460267604,0.03045252647290571
55.45581678055383,9.93223743721588,45.04344396646161,0.10318426677132837
48.36659969099352,15.48325192281693,45.05201727208646,0.13217993303793837
57.079024949859296,13.294035833725944,45.14146466662015,0.06888490766811291
56.778726983752236,11.944972215321942,45.149173952534625,0.037901163639040794
49.01445516896807,16.61747802556525,45.229804419510515,0.12406992898478737
56.965287541946836,14.262718667391571,45.265041203148144,0.004643094989766077
49.8219441606975,17.356397400363804,45.367524730530135,0.029622705320995275
57.10252972218014,13.268606891672373,45.39288642655083,0.07230007905592746
48.07977362057571,12.615876531585826,45.46171956735543,0.0029578942795672352
55.28213929275417,9.727899652710985,45.47471424545233,0.051194069257341004
54.27486846980107,17.66423950324849,45.49803486182077,0.10693023598889002
48.113263735796664,14.88323792364701,45.55149697501383,0.013863006017678607
50.673193069183355,9.27834670213447,45.562744319390276,0.002837906250639471
51.23924595979303,18.11629764311394,45.783373766050886,0.04538900705289624
48.07180259647269,12.516749843402554,45.78347705858869,0.004338371418149372
54.3141397385419,17.68260806498194,45.82146818468232,0.10346867953454993
49.06871539550026,10.528669558919054,45.88594766999995,0.004213689540953318
48.16460736567406,12.154659847322034,45.915783630059195,0.00808068657067114
57.14342450137515,13.63822788533769,45.994467363423325,0.03328042164627394
54.615647635760396,17.56315930082581,46.02372540163037,0.054308435277668
47.891224829238936,13.68884285826876,46.04163341590174,0.004452952900115896
54.65463096499722,17.55472500257664,46.125644527660825,0.0490320003683485
57.05260410772001,14.304460893012783,46.27178923532591,0.0029232271959847727
48.35726227195825,15.814554992106297,46.48974246664909,0.20009281869135184
48.236648299379425,15.584082851830363,46.653522838569415,0.14428897285403428
56.25413992878134,10.674306636225445,46.66170392039692,0.1488322753215164
53.31559200383199,18.127707166405386,46.69350331155397,0.1077890828008697
55.96314533244549,16.5910095546178,46.7173435746181,2.1509921331280176e-05
54.05687554707032,8.92899735687265,46.83111679846911,0.10354478440773736
47.83082012536555,14.090336673626238,46.83572776739015,0.005834726808294626
48.06292197118587,15.204086414854494,46.955266814417314,0.0518054158791222
53.95589546460475,17.94777718538876,46.95534957991049,0.16148462209309064
57.251887659134795,13.175531422510105,46.996592697377196,0.0876121956995269
56.89758169303891,11.765473267621793,47.00854135597399,0.03872225303404438
57.022378471547455,12.039507499118045,47.078073883441675,0.06693776904250288
51.53260102350555,8.79809141584406,47.20154990283436,0.009699945520757218
51.123560658085594,8.913166777981937,47.28448001292645,0.012477722655936567
49.08518639144631,17.10949215660534,48.01743475509767,0.01556435607095981
55.871001939781976,9.92169292293045,48.04883687404299,0.12916747472137677
57.239132321852715,14.267817960078869,48.099445993072266,0.0019165915699580088
54.142052382593576,8.81728442341544,48.13543540776686,0.09527187459808946
57.216821102661584,14.412040385751279,48.234261924223006,0.0006402910815871015
51.31364730480369,8.738086026991397,48.37257883043185,0.016603872929287073
53.48799101239669,18.255327891872717,48.391050175712735,0.14997206472059252
48.613651224912374,16.625541376684975,48.42822721420187,0.12989594168344984
55.92542922574197,16.897770370043794,48.49733624307737,2.806986946442482e-05
51.05001754578137,8.796797199905441,48.64169333329937,0.01992115136487545
47.68524605908,12.946036524279615,48.69132398584679,0.0013367854240789617
47.754604002691906,14.814704870296135,48.79562288449574,0.003731944724100949
57.19390775576601,11.999642309892668,48.821854994050625,0.0770603718086625
53.147588336972326,8.48340157783928,48.88772781903822,0.0013212202946909107
47.923730556340715,11.939585064742154,48.959868461057795,0.014311319975710184
51.879586566556064,8.522217940724484,49.086523310071364,0.004134609812459793
51.294027565591534,8.660035209102768,49.17927162439173,0.020276369910667464
51.9806744495151,18.59668891207893,49.22147487615007,0.07674138438243634
52.15802989725536,8.457819241695773,49.25504833329751,0.0011701552203851767
57.204804477182385,11.860047482167076,49.424088893202395,0.06032341181332075
51.79402545053856,18.61038814337467,49.4582869835001,0.08333422410588927
50.41072698939499,8.96395660072899,49.63015617990686,0.012942491147092632
57.51089365844631,13.285702830589873,49.711070941893354,0.07421854194500728
57.01731936151123,15.43008811622255,49.7387063206138,0.0021252388966025043
55.96290118850037,17.063268618581056,49.9012810520112,0.0004401874694997692
48.10523749342218,16.08353627738341,49.92467950068669,0.17731129718514813
57.27125391864886,11.825591427020965,50.14835114563556,0.05908850595880384
47.46610979862735,13.842949170393917,50.18814696024265,0.004989086451010998
56.61327164429092,10.566506363221198,50.19247382594301,0.10758398217318817
48.1198705767857,16.18430129855456,50.25808010361868,0.17350737056414464
54.311117219179266,18.19478156016995,50.33855052780473,0.1133052792016463
53.5715308643469,18.45186764862087,50.439963038576934,0.16017283115922173
57.380105845507245,11.814832196093668,51.156977966108116,0.06147920778891265
53.175475769545386,18.657880293116378,51.35061559049336,0.08568480690643472
48.82792199370686,10.007924641794588,51.35314120002295,0.024770767749138296
57.67012257208017,13.587791596622491,51.508891216977986,0.03225447338888106
52.03767166805216,18.83924728888762,51.59031120937152,0.04640903868345621
47.50529777585167,15.013271904678806,51.603804371892465,0.00710010913268551
56.45576065999933,10.016215990337223,51.75101917735458,0.06564634758921446
48.109583885883396,10.884685021944966,51.84646442388885,0.015363593563384974
55.72207227043014,17.57086214191402,51.91533274388189,0.0005237361623278863
51.516583472904216,8.29742518716952,52.04471210384645,0.017114419065015946
56.48798680809639,9.993507528399563,52.10666637688803,0.05865887827518808
54.95869267732414,18.11844928210524,52.11236231155294,0.013402809276263987
48.73735391517121,9.990041516266697,52.165625408897995,0.0293545321097702
56.404868699793035,16.918208314369153,52.175950794668324,0.00811281475500099
50.65409782606852,18.609624212198636,52.25406733791215,0.02923249386150591
49.09819688254522,17.734336383951085,52.32436592602727,0.04747185466486943
47.25876440489546,14.115865793338939,52.34043853559391,0.00603475186755194
47.801572995738056,11.304999803144291,52.541916442913816,0.010281286162913865
53.769647988294125,8.193102192888517,52.605624436083644,0.0021674763134945257
48.437286279057005,10.271567474009473,52.682148514416895,0.03579153779070683
53.02178233565135,8.053472523283991,52.71528574695958,0.028733186041441778
55.70454457060737,17.718377008845593,52.878204980491546,0.0014325603834697991
47.64700827601285,15.841370345576124,52.92903435507526,0.08737928118272638
47.79495125778198,16.159406714374065,52.93396240693443,0.11223952741180827
55.55369901364554,17.85044276843606,52.97594670733042,0.0016916421653752783
57.2342921929304,15.741974424091941,52.986500341737155,0.003716199358556232
47.20881626972479,13.13283121215265,53.03632311780461,0.003869065531822607
47.511908107926864,15.551400596758247,53.10623987540947,0.048812780488439136
47.30397445104066,14.91342442935625,53.230090014561256,0.0015434002394761497
47.36670032808983,12.232398408886468,53.376001508440595,0.009155214688340756
47.15623474651895,13.263023732577333,53.392738157347594,0.004977832455202851
56.2306769917784,17.316781696735017,53.49328079291831,0.011754341685096996
54.479010689787316,18.507072793407048,53.5179695775214,0.05058226499419678
52.82504819301826,18.967262071392184,53.55509803380414,0.016468201523017607
52.74944355018572,7.955060003071099,53.55594454068773,0.035340209796110036
51.50872079565258,18.997053612634602,53.609246438137234,0.03426483954409949
56.47080223498878,9.684297696142622,53.64431175715595,0.030679873340765235
51.09807448821654,8.240847940881181,53.76983017279713,0.03806395382354484
54.64074534598204,18.476899125036464,53.79923861223233,0.02938717348990057
51.26513311280193,18.975766672549437,53.87620294067517,0.02435834831418678
47.58295794333906,11.419726056322922,54.03670779368167,0.00867527049364643
49.93785139121103,8.71893714752684,54.0384831077954,0.005749311088371805
53.77247203165565,18.833105584456327,54.37524142071243,0.10889384627682037
54.0910541778684,8.084401169201318,54.408211355266396,0.002114277735805708
57.94417702779985,12.74672936684702,54.408597280568756,0.14246948668334544
53.8081560131991,7.986585743980955,54.51762410710785,0.005254608044757596
56.300270721558626,17.400558030930526,54.539715064495795,0.020147870674114794
48.736217907512305,17.750233937392238,54.63648352721117,0.0363614816382017
47.548191103403525,11.338920677995649,54.66971848050184,0.006731901545996415
56.84108306254209,9.955219566897611,54.88411457858933,0.03299418808898398
57.51995547632677,11.103279765722345,55.04030389277784,0.029081963530976546
54.207000587001495,8.037653851901258,55.156041486031086,0.00198743522138674
47.09769494070863,12.459270268807284,55.372425209041694,0.0034387505169127413
57.14673810891223,16.434532582160394,55.3887208735523,0.017217983967717638
47.45073366932019,11.360007789760175,55.4609915057697,0.005491182038546221
52.105799739709504,19.23248390557692,55.49079636749684,0.01224126459680182
