mu,sigma,discrepency
52.240055084228516,13.61813735961914,2.7996940928438656
51.86283874511719,12.653759956359863,10.598815015390844
51.05691146850586,13.583805084228516,14.421630192836755
53.096431732177734,13.87580394744873,7.115228732802487
53.30279541015625,11.338312149047852,22.184608356140593
52.0550651550293,12.37742805480957,11.940629915217409
52.56217956542969,14.500645637512207,9.76587508684544
54.545406341552734,12.91633415222168,21.008161372492832
52.832401275634766,13.692647933959961,3.878711178087641
50.63665771484375,14.044285774230957,19.166831260830968
51.86000061035156,12.351585388183594,13.080218312100074
51.60449981689453,13.694829940795898,9.07927592239915
52.007362365722656,13.151261329650879,6.088450890959717
52.511695861816406,13.509313583374023,0.15067913048653653
52.486202239990234,13.478972434997559,0.2510019048466636
52.51485824584961,13.465679168701172,0.3596302208854904
52.44301986694336,13.461488723754883,0.6939245204535814
52.507659912109375,13.583076477050781,0.8137445315895899
52.57173538208008,13.544913291931152,0.8542628653951202
52.43413162231445,13.56423568725586,0.8892610737054681
52.5781364440918,13.543627738952637,0.9035451482580996
52.5097770690918,13.405303955078125,0.9213171803334349
52.403656005859375,13.506051063537598,0.962906872782265
52.472782135009766,13.602405548095703,1.0210086459977827
52.400360107421875,13.55718994140625,1.1214719538733762
52.618221282958984,13.490457534790039,1.1821791077569015
52.37389373779297,13.50568962097168,1.2600861808573864
52.368919372558594,13.462019920349121,1.3757336838842293
52.43333435058594,13.377737998962402,1.3849098226878158
52.49922180175781,13.645261764526367,1.4109623972800132
52.61370086669922,13.605228424072266,1.5588197091977916
52.393680572509766,13.625018119812012,1.582206028146985
52.6209602355957,13.610894203186035,1.6513590487854182
52.65092086791992,13.582051277160645,1.7344654891514821
52.65034484863281,13.396490097045898,1.7753783158885628
52.3563117980957,13.386320114135742,1.8466138182642169
52.35432434082031,13.627105712890625,1.8720683904508393
52.44863510131836,13.3150634765625,1.888120546838952
52.632381439208984,13.646899223327637,1.984639459201282
52.37800216674805,13.330081939697266,2.0911361009200324
52.37556076049805,13.327579498291016,2.1259016911237536
52.27210235595703,13.609596252441406,2.476968856566939
52.42469024658203,13.764071464538574,2.645010609927724
52.30232238769531,13.326153755187988,2.6503682803594772
52.50950622558594,13.226229667663574,2.6576727702084937
52.6031608581543,13.7481107711792,2.659189653345657
52.240055084228516,13.61813735961914,2.7996940928438656
52.33203887939453,13.275290489196777,2.806640965240915
52.7519416809082,13.654838562011719,2.9850141682546507
52.701751708984375,13.249992370605469,3.0954766202081365
52.26773452758789,13.725458145141602,3.1288662103908593
52.227970123291016,13.672821044921875,3.139673674469459
52.42524719238281,13.826289176940918,3.227994657197455
52.748477935791016,13.704085350036621,3.2396428914161457
52.763614654541016,13.291345596313477,3.261218627228239
52.595367431640625,13.16999626159668,3.308518802763432
52.66208267211914,13.191327095031738,3.351912490772046
52.785526275634766,13.670821189880371,3.3588265256810326
52.1837272644043,13.392292022705078,3.3704220926217823
52.66240310668945,13.175716400146484,3.4868426431037354
52.60877990722656,13.837230682373047,3.4927510286417225
52.84782791137695,13.524529457092285,3.495829283490167
52.241886138916016,13.760156631469727,3.540350275556016
52.81491470336914,13.664770126342773,3.588676562124265
52.524169921875,13.869606971740723,3.6084660693039874
52.86402130126953,13.510212898254395,3.645487962224035
52.8159065246582,13.297450065612793,3.6551303855645862
52.37122344970703,13.150154113769531,3.6819533897916825
52.194801330566406,13.293438911437988,3.718407746066013
52.868133544921875,13.42437744140625,3.7253101408314193
52.1485481262207,13.354084968566895,3.8413201927626335
52.490867614746094,13.10428237915039,3.84917624306836
52.832401275634766,13.692647933959961,3.878711178087641
52.43977355957031,13.897292137145996,3.8828621790741025
52.767799377441406,13.191362380981445,3.940430150973858
52.26136779785156,13.860055923461914,4.155719412469714
52.6378059387207,13.899284362792969,4.167710228900948
52.89873504638672,13.626770973205566,4.219537664113034
52.07358169555664,13.470969200134277,4.284622611246483
52.783355712890625,13.823147773742676,4.31152674313876
52.876895904541016,13.714662551879883,4.379090738782811
52.17998504638672,13.822043418884277,4.386045923149468
52.62452697753906,13.061925888061523,4.386869012321752
52.77580642700195,13.84974193572998,4.460246255467933
52.68907928466797,13.068867683410645,4.52682702938794
52.26986312866211,13.921829223632812,4.620038152026657
52.55274963378906,13.986513137817383,4.776623107614454
52.362571716308594,13.033775329589844,4.785126467498759
52.025848388671875,13.60263442993164,4.806456076468863
52.981536865234375,13.512897491455078,4.82195309175411
52.08102798461914,13.763996124267578,4.8250755573434905
52.855648040771484,13.824166297912598,4.84287250210535
52.039581298828125,13.675271034240723,4.845362644075554
52.34331512451172,13.015162467956543,5.0225554797433025
52.94809341430664,13.234895706176758,5.079249767581301
52.50579071044922,12.973560333251953,5.112508672841793
52.06043243408203,13.247923851013184,5.115803014887826
53.02031707763672,13.452512741088867,5.20536638478316
52.05434799194336,13.240501403808594,5.206310540244238
52.581668853759766,12.962440490722656,5.253946987910599
52.91804885864258,13.150012969970703,5.283256579085791
52.88227844238281,13.860715866088867,5.287251128483051
52.31404113769531,12.989311218261719,5.366961997801337
52.005149841308594,13.304411888122559,5.3705281010004144
52.04141616821289,13.80870532989502,5.379236852216589
53.04119110107422,13.441254615783691,5.419413771731227
52.0088996887207,13.76131534576416,5.438413377843834
52.932090759277344,13.824524879455566,5.448742199922754
52.80615997314453,13.017303466796875,5.498040890889989
52.82258224487305,13.028076171875,5.500555906902287
52.3967170715332,14.064262390136719,5.538064489520602
53.01328659057617,13.260701179504395,5.550380313438294
51.948760986328125,13.45106315612793,5.551567797035709
52.461265563964844,13.440508842468262,0.7083803602545534
50.88821029663086,12.427471160888672,19.53591987031781
53.03703308105469,13.691689491271973,5.753276711136019
51.996395111083984,13.870245933532715,6.071787133296506
51.3598747253418,12.024175643920898,18.668246959531192
53.4611701965332,13.763083457946777,10.043001239900441
52.294578552246094,13.446263313293457,2.1394453266908084
51.85126876831055,13.552364349365234,6.487127209824052
52.33837127685547,13.31372356414795,2.473652856729847
52.861637115478516,16.241500854492188,27.02009290179301
50.36500930786133,12.395953178405762,24.269142630438473
52.70280838012695,14.622791290283203,11.173715456375556
53.138755798339844,12.532724380493164,11.151639510801344
52.36210632324219,14.064104080200195,5.598037867613393
51.84013748168945,14.794295310974121,13.967430988851262
52.603363037109375,12.258511543273926,12.064708558296733
53.5905876159668,13.596187591552734,10.982623003579645
51.466400146484375,11.97484302520752,18.398488194523388
52.102909088134766,12.107749938964844,14.246821740753116
50.83717346191406,15.940114974975586,28.412771224523574
52.04048538208008,13.241908073425293,5.321131202138336
51.991294860839844,13.845598220825195,5.983265519270222
52.435123443603516,14.097477912902832,5.815196427179065
53.58237838745117,13.749153137207031,11.18423513577686
51.22066879272461,14.035028457641602,13.617048198979857
53.259796142578125,14.155691146850586,10.10638066735368
54.05333709716797,13.409565925598145,15.523446137688577
51.55007553100586,16.448162078857422,29.8172239751986
52.51709747314453,13.867609024047852,3.5822418381645718
52.73937225341797,14.081660270690918,6.223646929164877
52.543270111083984,14.52029037475586,9.938869566717184
52.601959228515625,14.102250099182129,5.9787776958862136
52.55006408691406,14.647656440734863,11.180734378385576
53.49155044555664,13.13769817352295,10.389619493443627
51.75166320800781,13.068731307983398,8.71994105809908
53.883575439453125,12.198890686035156,18.367622425984205
52.67654037475586,14.690340042114258,11.767241957235429
51.79606246948242,13.147753715515137,7.947988762133374
52.54962158203125,14.408757209777832,8.86228707034483
52.21603775024414,10.932268142700195,25.218562054690622
52.45647430419922,12.874761581420898,6.107054261462874
52.12582015991211,13.655699729919434,3.9801014489474933
53.34169387817383,13.756429672241211,8.871916257339633
54.529144287109375,13.580060005187988,20.337078912113846
53.33320617675781,13.148754119873047,8.877926097800934
52.73257064819336,13.475471496582031,2.3284830263935454
51.49632263183594,13.364042282104492,10.175006256648416
51.98699951171875,13.959909439086914,6.668347928223284
52.57600021362305,16.639951705932617,30.54481386616638
52.87291717529297,13.62786865234375,3.9770113236753324
51.74443435668945,14.025803565979004,8.951413878569536
52.54112243652344,13.498306274414062,0.4109023343983455
52.073490142822266,12.602697372436523,9.855372389944929
52.16614532470703,13.518694877624512,3.3362988336844266
52.227439880371094,11.3268461227417,21.394564358720757
52.092464447021484,13.332578659057617,4.447333479789359
52.56726837158203,13.261103630065918,2.390741649402572
52.09354019165039,15.331266403198242,18.092049427943557
51.78309631347656,13.6770658493042,7.306039748447773
52.301170349121094,14.208525657653809,7.088888747016416
52.14598846435547,15.019357681274414,15.042613328182012
53.33467102050781,13.148361206054688,8.892776755194488
52.82219696044922,13.649188041687012,3.5848902580234543
50.77009582519531,10.271345138549805,36.41560591379274
53.21812057495117,13.365217208862305,7.248455730486215
52.720977783203125,14.74911880493164,12.420741358378345
53.11626434326172,14.971426963806152,15.789369181328594
54.25537109375,11.058527946472168,28.94459688239301
52.73099136352539,13.963775634765625,5.143984886328575
52.75014114379883,12.501530647277832,9.921351591233552
54.682220458984375,13.251943588256836,21.859872304511462
54.540958404541016,11.7656831741333,25.94669561468334
52.872005462646484,13.26835823059082,4.270916239173635
52.48799514770508,11.814886093139648,16.376428649110327
52.88877868652344,13.386595726013184,3.998714580347652
52.916160583496094,12.868576049804688,7.27526618476216
51.5705680847168,13.719011306762695,9.452325112843734
52.83076858520508,11.703171730041504,17.638098604529528
53.80497741699219,13.340328216552734,13.080549205819638
51.859195709228516,13.905468940734863,7.388001373263688
52.11890411376953,13.706668853759766,4.236647563847756
51.95681381225586,14.47146224975586,10.701529114194503
50.69319534301758,11.234312057495117,29.02488258246164
52.85886001586914,12.856060981750488,7.087931025214456
53.603031158447266,12.52244758605957,14.26786946694568
51.25981140136719,13.840677261352539,12.708755974400122
52.142433166503906,13.524810791015625,3.57425367728238
51.72151565551758,13.657812118530273,7.874627663092649
52.72460174560547,13.43413257598877,2.3109158821697506
52.61810302734375,13.02882194519043,4.682020353897859
53.786563873291016,13.644867897033691,12.997639864669807
52.59737777709961,12.261906623840332,12.029220700653996
51.08097839355469,12.893280982971191,15.579675686640753
52.518943786621094,13.05207347869873,4.348326253241442
51.284828186035156,13.496770858764648,12.152999997200919
51.48966979980469,12.55823802947998,13.896216136026245
52.245304107666016,13.34227466583252,3.023895450947652
51.274288177490234,13.62595272064209,12.269767654511952
52.18345260620117,13.596696853637695,3.266097402799442
52.48893737792969,13.096780776977539,3.9232954936170783
52.511695861816406,13.509313583374023,0.15067913048653653
52.486202239990234,13.478972434997559,0.2510019048466636
52.51485824584961,13.465679168701172,0.3596302208854904
52.54112243652344,13.498306274414062,0.4109023343983455
52.44301986694336,13.461488723754883,0.6939245204535814
52.461265563964844,13.440508842468262,0.7083803602545534
52.507659912109375,13.583076477050781,0.8137445315895899
52.57173538208008,13.544913291931152,0.8542628653951202
52.43413162231445,13.56423568725586,0.8892610737054681
52.5781364440918,13.543627738952637,0.9035451482580996
52.5097770690918,13.405303955078125,0.9213171803334349
52.403656005859375,13.506051063537598,0.962906872782265
52.472782135009766,13.602405548095703,1.0210086459977827
52.400360107421875,13.55718994140625,1.1214719538733762
52.618221282958984,13.490457534790039,1.1821791077569015
52.37389373779297,13.50568962097168,1.2600861808573864
52.368919372558594,13.462019920349121,1.3757336838842293
52.43333435058594,13.377737998962402,1.3849098226878158
52.49922180175781,13.645261764526367,1.4109623972800132
52.61370086669922,13.605228424072266,1.5588197091977916
52.393680572509766,13.625018119812012,1.582206028146985
52.6209602355957,13.610894203186035,1.6513590487854182
52.65092086791992,13.582051277160645,1.7344654891514821
52.65034484863281,13.396490097045898,1.7753783158885628
52.3563117980957,13.386320114135742,1.8466138182642169
52.35432434082031,13.627105712890625,1.8720683904508393
52.44863510131836,13.3150634765625,1.888120546838952
52.632381439208984,13.646899223327637,1.984639459201282
52.37800216674805,13.330081939697266,2.0911361009200324
52.37556076049805,13.327579498291016,2.1259016911237536
52.294578552246094,13.446263313293457,2.1394453266908084
52.72460174560547,13.43413257598877,2.3109158821697506
52.73257064819336,13.475471496582031,2.3284830263935454
52.56726837158203,13.261103630065918,2.390741649402572
52.33837127685547,13.31372356414795,2.473652856729847
52.27210235595703,13.609596252441406,2.476968856566939
52.42469024658203,13.764071464538574,2.645010609927724
52.30232238769531,13.326153755187988,2.6503682803594772
52.50950622558594,13.226229667663574,2.6576727702084937
52.6031608581543,13.7481107711792,2.659189653345657
52.240055084228516,13.61813735961914,2.7996940928438656
52.33203887939453,13.275290489196777,2.806640965240915
52.7519416809082,13.654838562011719,2.9850141682546507
52.245304107666016,13.34227466583252,3.023895450947652
52.701751708984375,13.249992370605469,3.0954766202081365
52.26773452758789,13.725458145141602,3.1288662103908593
52.227970123291016,13.672821044921875,3.139673674469459
52.42524719238281,13.826289176940918,3.227994657197455
52.748477935791016,13.704085350036621,3.2396428914161457
52.763614654541016,13.291345596313477,3.261218627228239
52.18345260620117,13.596696853637695,3.266097402799442
52.595367431640625,13.16999626159668,3.308518802763432
52.16614532470703,13.518694877624512,3.3362988336844266
52.66208267211914,13.191327095031738,3.351912490772046
52.785526275634766,13.670821189880371,3.3588265256810326
52.1837272644043,13.392292022705078,3.3704220926217823
52.66240310668945,13.175716400146484,3.4868426431037354
52.60877990722656,13.837230682373047,3.4927510286417225
52.84782791137695,13.524529457092285,3.495829283490167
52.241886138916016,13.760156631469727,3.540350275556016
52.142433166503906,13.524810791015625,3.57425367728238
52.51709747314453,13.867609024047852,3.5822418381645718
52.82219696044922,13.649188041687012,3.5848902580234543
52.81491470336914,13.664770126342773,3.588676562124265
52.524169921875,13.869606971740723,3.6084660693039874
52.86402130126953,13.510212898254395,3.645487962224035
52.8159065246582,13.297450065612793,3.6551303855645862
52.37122344970703,13.150154113769531,3.6819533897916825
52.194801330566406,13.293438911437988,3.718407746066013
52.868133544921875,13.42437744140625,3.7253101408314193
52.1485481262207,13.354084968566895,3.8413201927626335
52.490867614746094,13.10428237915039,3.84917624306836
52.832401275634766,13.692647933959961,3.878711178087641
52.43977355957031,13.897292137145996,3.8828621790741025
52.48893737792969,13.096780776977539,3.9232954936170783
52.767799377441406,13.191362380981445,3.940430150973858
52.87291717529297,13.62786865234375,3.9770113236753324
52.12582015991211,13.655699729919434,3.9801014489474933
52.88877868652344,13.386595726013184,3.998714580347652
52.26136779785156,13.860055923461914,4.155719412469714
52.6378059387207,13.899284362792969,4.167710228900948
52.89873504638672,13.626770973205566,4.219537664113034
52.11890411376953,13.706668853759766,4.236647563847756
52.872005462646484,13.26835823059082,4.270916239173635
52.07358169555664,13.470969200134277,4.284622611246483
52.783355712890625,13.823147773742676,4.31152674313876
52.518943786621094,13.05207347869873,4.348326253241442
52.876895904541016,13.714662551879883,4.379090738782811
52.17998504638672,13.822043418884277,4.386045923149468
52.62452697753906,13.061925888061523,4.386869012321752
52.092464447021484,13.332578659057617,4.447333479789359
52.77580642700195,13.84974193572998,4.460246255467933
52.68907928466797,13.068867683410645,4.52682702938794
52.26986312866211,13.921829223632812,4.620038152026657
52.61810302734375,13.02882194519043,4.682020353897859
52.55274963378906,13.986513137817383,4.776623107614454
52.362571716308594,13.033775329589844,4.785126467498759
52.025848388671875,13.60263442993164,4.806456076468863
52.981536865234375,13.512897491455078,4.82195309175411
52.08102798461914,13.763996124267578,4.8250755573434905
52.53609848022461,13.742548942565918,2.3979833076529924
53.511295318603516,13.514280319213867,10.119393107611023
51.650108337402344,12.138457298278809,16.00314812916387
52.147865295410156,12.947721481323242,6.5332908052955965
52.7708854675293,13.609905242919922,2.9507479384571225
52.26774978637695,13.495631217956543,2.3245686236233305
54.69690704345703,14.27049446105957,23.488054656789085
52.26976776123047,12.111364364624023,13.775453337919227
54.1833381652832,13.26607894897461,16.8967340225212
52.8533935546875,14.89690113067627,14.158452438470851
55.076210021972656,12.830663681030273,26.31943135914201
53.049991607666016,14.005317687988281,7.515783694932475
53.199954986572266,14.445942878723145,11.77037225520543
52.5617790222168,14.92392635345459,13.871936434496943
49.784027099609375,13.441983222961426,27.18786839820466
52.340301513671875,13.015905380249023,5.0263098050123585
52.472782135009766,13.463390350341797,0.4563381429203396
52.47465515136719,12.861701965332031,6.216391109202158
52.327239990234375,13.18132495880127,3.6045967724389634
52.3256721496582,13.423768997192383,1.920857303801113
53.55146408081055,12.675802230834961,12.961873912215491
52.424888610839844,14.865959167480469,13.262112513390214
51.45286560058594,13.401193618774414,10.553011900669599
53.65169143676758,13.938655853271484,12.437260351772863
51.86569595336914,11.367654800415039,21.904216009810934
54.55406188964844,12.976624488830566,20.964372374380893
53.7171516418457,11.27100658416748,24.417818063045186
53.475502014160156,16.111248016357422,27.53769401387974
50.4854736328125,13.294227600097656,20.322785373751895
52.28850555419922,13.5579833984375,2.167031496547766
52.877803802490234,14.226154327392578,8.133417631444797
53.870445251464844,11.959967613220215,19.88560396782036
52.55837631225586,13.805213928222656,3.0447167045995083
52.894981384277344,15.453754425048828,19.54017497386548
52.64352035522461,13.195350646972656,3.2378429285026367
52.46833419799805,13.835721969604492,3.2644492946964685
52.426361083984375,14.247586250305176,7.27114402359625
52.9390754699707,14.177818298339844,8.057998643681293
51.709835052490234,10.45149040222168,30.953512852425952
52.7214469909668,13.576884269714355,2.3648939343721453
52.63200759887695,13.84709644317627,3.6696161323108263
51.264404296875,13.20707893371582,12.78871346832047
51.253997802734375,13.23049545288086,12.833148269747095
52.62735366821289,13.037041664123535,4.625817672112735
54.08961868286133,14.399826049804688,18.442069762296676
53.21784973144531,13.436456680297852,7.180611804890927
52.463829040527344,10.828329086303711,25.97267791693643
51.167171478271484,14.162792205810547,14.570979059945422
53.00807189941406,12.2749605178833,12.754370436939995
52.05474090576172,15.986801147460938,24.392773370234046
52.85823440551758,13.223006248474121,4.394537222428606
52.897762298583984,13.957094192504883,6.077822225106001
52.86315155029297,13.62381362915039,3.870471481456376
52.02320098876953,13.349099159240723,5.043433616019941
49.400352478027344,16.744159698486328,43.322341750267356
53.68306350708008,13.484256744384766,11.825570006253605
52.384742736816406,16.124691009521484,25.47985880539319
54.60807800292969,13.764673233032227,21.337793096835334
53.36297607421875,13.288355827331543,8.79182559802811
52.94460678100586,13.919243812561035,6.147395182008202
53.1054801940918,13.654854774475098,6.296423350532868
52.41586685180664,14.399168014526367,8.742825116321201
51.765689849853516,16.213703155517578,27.086340013555553
52.618263244628906,12.829346656799316,6.5757893919583905
52.96984100341797,13.448031425476074,4.705551815678589
51.936431884765625,13.88931941986084,6.661813660879385
52.64299392700195,13.93316650390625,4.497869356142436
52.44865036010742,9.480006217956543,39.07878070982051
54.26060485839844,12.885969161987305,18.36428047611003
51.88733673095703,13.463624954223633,6.15076202116362
53.722633361816406,13.828038215637207,12.756327827369995
51.98539733886719,13.705293655395508,5.444921845844201
51.38725662231445,13.520525932312012,11.121327395955614
51.53788757324219,14.838854789733887,15.869782791910483
52.556522369384766,14.272393226623535,7.547492840587277
51.81058120727539,13.025206565856934,8.445350517267672
50.271358489990234,13.703598022460938,22.295914019699925
52.25382995605469,13.645947456359863,2.79180575675891
52.82669448852539,12.681766510009766,8.474021717082707
52.8773307800293,13.697737693786621,4.301401493420494
53.51816940307617,13.564249992370605,10.22543573520032
53.998817443847656,13.09686279296875,15.3407546667441
50.32709884643555,11.998193740844727,26.648095216825062
52.34676742553711,13.654603004455566,2.1028239043340293
53.12250900268555,12.401708602905273,12.138630965254334
52.74662399291992,13.612842559814453,2.7382806024352515
52.62099075317383,11.839902877807617,16.12569737021615
52.60138702392578,13.143911361694336,3.566273407943764
52.516658782958984,13.648674964904785,1.4605180485163327
52.41698455810547,16.28292465209961,27.016588119608503
52.640193939208984,13.818130493164062,3.4439563088132874
51.95835876464844,14.623578071594238,11.992192384842502
51.34037399291992,12.911532402038574,13.130328211365772
53.40142059326172,13.60377025604248,9.109969097720848
53.711490631103516,12.432150840759277,15.634934870388745
54.62856674194336,13.786858558654785,21.576409900642116
52.388572692871094,13.466635704040527,1.1727140314323994
53.618690490722656,15.08103084564209,19.356598043840535
51.057254791259766,14.097912788391113,15.338221972267807
54.428924560546875,13.655354499816895,19.40765870417589
52.511695861816406,13.509313583374023,0.15067913048653653
52.486202239990234,13.478972434997559,0.2510019048466636
52.51485824584961,13.465679168701172,0.3596302208854904
52.54112243652344,13.498306274414062,0.4109023343983455
52.472782135009766,13.463390350341797,0.4563381429203396
52.44301986694336,13.461488723754883,0.6939245204535814
52.461265563964844,13.440508842468262,0.7083803602545534
52.507659912109375,13.583076477050781,0.8137445315895899
52.57173538208008,13.544913291931152,0.8542628653951202
52.43413162231445,13.56423568725586,0.8892610737054681
52.5781364440918,13.543627738952637,0.9035451482580996
52.5097770690918,13.405303955078125,0.9213171803334349
52.403656005859375,13.506051063537598,0.962906872782265
52.472782135009766,13.602405548095703,1.0210086459977827
52.400360107421875,13.55718994140625,1.1214719538733762
52.388572692871094,13.466635704040527,1.1727140314323994
52.618221282958984,13.490457534790039,1.1821791077569015
52.37389373779297,13.50568962097168,1.2600861808573864
52.368919372558594,13.462019920349121,1.3757336838842293
52.43333435058594,13.377737998962402,1.3849098226878158
52.49922180175781,13.645261764526367,1.4109623972800132
52.516658782958984,13.648674964904785,1.4605180485163327
52.61370086669922,13.605228424072266,1.5588197091977916
52.393680572509766,13.625018119812012,1.582206028146985
52.6209602355957,13.610894203186035,1.6513590487854182
52.65092086791992,13.582051277160645,1.7344654891514821
52.65034484863281,13.396490097045898,1.7753783158885628
52.3563117980957,13.386320114135742,1.8466138182642169
52.35432434082031,13.627105712890625,1.8720683904508393
52.44863510131836,13.3150634765625,1.888120546838952
52.3256721496582,13.423768997192383,1.920857303801113
52.632381439208984,13.646899223327637,1.984639459201282
52.37800216674805,13.330081939697266,2.0911361009200324
52.34676742553711,13.654603004455566,2.1028239043340293
52.37556076049805,13.327579498291016,2.1259016911237536
52.294578552246094,13.446263313293457,2.1394453266908084
52.28850555419922,13.5579833984375,2.167031496547766
52.72460174560547,13.43413257598877,2.3109158821697506
52.26774978637695,13.495631217956543,2.3245686236233305
52.73257064819336,13.475471496582031,2.3284830263935454
52.7214469909668,13.576884269714355,2.3648939343721453
52.56726837158203,13.261103630065918,2.390741649402572
52.53609848022461,13.742548942565918,2.3979833076529924
52.33837127685547,13.31372356414795,2.473652856729847
52.27210235595703,13.609596252441406,2.476968856566939
52.42469024658203,13.764071464538574,2.645010609927724
52.30232238769531,13.326153755187988,2.6503682803594772
52.50950622558594,13.226229667663574,2.6576727702084937
52.6031608581543,13.7481107711792,2.659189653345657
52.74662399291992,13.612842559814453,2.7382806024352515
52.25382995605469,13.645947456359863,2.79180575675891
52.240055084228516,13.61813735961914,2.7996940928438656
52.33203887939453,13.275290489196777,2.806640965240915
52.7708854675293,13.609905242919922,2.9507479384571225
52.7519416809082,13.654838562011719,2.9850141682546507
52.245304107666016,13.34227466583252,3.023895450947652
52.55837631225586,13.805213928222656,3.0447167045995083
52.701751708984375,13.249992370605469,3.0954766202081365
52.26773452758789,13.725458145141602,3.1288662103908593
52.227970123291016,13.672821044921875,3.139673674469459
52.42524719238281,13.826289176940918,3.227994657197455
52.64352035522461,13.195350646972656,3.2378429285026367
52.748477935791016,13.704085350036621,3.2396428914161457
52.763614654541016,13.291345596313477,3.261218627228239
52.46833419799805,13.835721969604492,3.2644492946964685
52.18345260620117,13.596696853637695,3.266097402799442
52.595367431640625,13.16999626159668,3.308518802763432
52.16614532470703,13.518694877624512,3.3362988336844266
52.66208267211914,13.191327095031738,3.351912490772046
52.785526275634766,13.670821189880371,3.3588265256810326
52.1837272644043,13.392292022705078,3.3704220926217823
52.640193939208984,13.818130493164062,3.4439563088132874
52.66240310668945,13.175716400146484,3.4868426431037354
52.60877990722656,13.837230682373047,3.4927510286417225
52.84782791137695,13.524529457092285,3.495829283490167
52.241886138916016,13.760156631469727,3.540350275556016
52.60138702392578,13.143911361694336,3.566273407943764
52.142433166503906,13.524810791015625,3.57425367728238
52.51709747314453,13.867609024047852,3.5822418381645718
52.82219696044922,13.649188041687012,3.5848902580234543
52.81491470336914,13.664770126342773,3.588676562124265
52.327239990234375,13.18132495880127,3.6045967724389634
52.524169921875,13.869606971740723,3.6084660693039874
52.86402130126953,13.510212898254395,3.645487962224035
52.8159065246582,13.297450065612793,3.6551303855645862
52.63200759887695,13.84709644317627,3.6696161323108263
52.37122344970703,13.150154113769531,3.6819533897916825
52.194801330566406,13.293438911437988,3.718407746066013
52.868133544921875,13.42437744140625,3.7253101408314193
52.1485481262207,13.354084968566895,3.8413201927626335
52.490867614746094,13.10428237915039,3.84917624306836
52.86315155029297,13.62381362915039,3.870471481456376
52.832401275634766,13.692647933959961,3.878711178087641
52.43977355957031,13.897292137145996,3.8828621790741025
52.48893737792969,13.096780776977539,3.9232954936170783
52.767799377441406,13.191362380981445,3.940430150973858
52.87291717529297,13.62786865234375,3.9770113236753324
52.12582015991211,13.655699729919434,3.9801014489474933
52.88877868652344,13.386595726013184,3.998714580347652
52.26136779785156,13.860055923461914,4.155719412469714
52.494163513183594,13.653742790222168,1.492474052248208
52.89667892456055,9.585952758789062,38.07569059520286
52.194393157958984,13.41543197631836,3.19582544875038
53.208072662353516,14.847532272338867,15.128199298382544
53.09725570678711,11.919533729553223,16.253487362977843
51.505672454833984,12.609063148498535,13.438773728191368
52.667999267578125,14.0704927444458,5.854756660031662
52.706241607666016,14.100337982177734,6.262796696682473
53.17243194580078,13.352590560913086,6.819475017387816
52.23883819580078,13.980230331420898,5.255800076525151
52.9507942199707,13.516937255859375,4.517447197795527
52.516265869140625,14.440286636352539,9.14296574007958
52.025146484375,14.942537307739258,14.618113601770762
52.92826461791992,12.834051132202148,7.616220350743032
52.65251922607422,14.336019515991211,8.323177567657991
51.460323333740234,15.401628494262695,20.83760683467105
51.773067474365234,13.82519817352295,7.810696405378261
53.52855682373047,13.898883819580078,11.133962729486012
52.49656295776367,11.838543891906738,16.142794749128242
52.21193313598633,14.019800186157227,5.713936216019078
53.40245819091797,15.312234878540039,20.099714960656808
52.126155853271484,14.177847862243652,7.4428066352102995
52.75337600708008,13.894909858703613,4.680714551870001
53.34479904174805,14.567291259765625,13.63146762416686
52.33799743652344,12.261418342590332,12.205017585987935
52.36345291137695,15.258679389953613,17.086469398100718
53.56782913208008,14.884134292602539,17.49905352569159
54.692806243896484,13.015036582946777,22.24547921130647
52.71758270263672,13.272866249084473,3.0370266852517998
52.986698150634766,12.348088264465332,12.02566465035934
52.180545806884766,13.434142112731934,3.2827188628572923
52.21843338012695,13.099669456481934,4.890943956855587
52.364166259765625,14.985678672790527,14.44384138671956
52.157657623291016,14.531001091003418,10.456290367415486
53.694236755371094,13.163909912109375,12.25542040148126
52.743019104003906,12.730295181274414,7.7708233715775785
53.326812744140625,12.983466148376465,9.50056353594252
53.7920036315918,13.320497512817383,12.968626019449374
51.96381378173828,13.295257568359375,5.792260184969417
54.057655334472656,11.634201049804688,23.42768997732393
52.6226692199707,13.384387016296387,1.6301262836949522
52.788761138916016,12.858722686767578,6.76233203426222
50.89696502685547,13.663399696350098,16.046122670761438
53.20396041870117,14.972904205322266,16.195455200254504
52.05793380737305,14.79281234741211,13.14914457716616
50.359004974365234,13.801551818847656,21.494287489370155
52.53070831298828,13.801033020019531,2.952738528591578
55.104122161865234,13.344229698181152,26.025301339479714
52.839237213134766,12.743331909179688,7.973357652689092
52.93863296508789,13.397038459777832,4.460180334363061
54.25462341308594,14.52063274383545,20.49294726193002
53.6076545715332,13.346137046813965,11.118177227053069
51.3358268737793,13.920608520507812,12.184523699308029
51.006263732910156,16.785062789916992,34.698209773852476
53.66674041748047,16.621936798095703,32.92509990870818
51.686397552490234,13.799619674682617,8.531917915195011
52.08536148071289,13.337067604064941,4.496401538956338
52.130802154541016,12.997627258300781,6.235197825164883
51.64199447631836,13.975911140441895,9.584102375543084
53.9853630065918,14.735729217529297,19.464660259139674
53.310035705566406,12.63020133972168,11.471938097150526
